dataset,s,r,tree_build_ms,prog_time_ms,num_leaves,clique_index_ms,max_rss_kb,exit_status,cmd,timestamp
/data1/wenqianz/web-Stanford.edges,3,26,97112.9,,462148.0,258.436,486434300.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 3 26,2025-09-01 06:09:20
/data1/wenqianz/web-Stanford.edges,3,27,96819.5,1213106.0,425520.0,244.115,7977584.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 3 27,2025-09-01 09:52:09
/data1/wenqianz/web-Stanford.edges,3,28,98510.7,1739872.0,390652.0,228.8,35934916.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 3 28,2025-09-01 10:14:02
/data1/wenqianz/web-Stanford.edges,3,29,98050.6,,358708.0,225.523,443987488.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 3 29,2025-09-01 10:44:44
/data1/wenqianz/web-Stanford.edges,3,30,97818.0,2817050.0,330284.0,216.263,88281640.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 3 30,2025-09-01 15:07:15
/data1/wenqianz/web-it-2004.edges,1,3,127918.0,1912.0,907668.0,,3895968.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 3,2025-08-29 07:29:49
/data1/wenqianz/web-it-2004.edges,1,4,127224.0,1699.0,757860.0,,3396436.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 4,2025-08-29 07:32:03
/data1/wenqianz/web-it-2004.edges,1,5,128196.0,1625.0,705801.0,,3217740.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 5,2025-08-29 07:34:17
/data1/wenqianz/web-it-2004.edges,1,6,127029.0,1579.0,654593.0,,3045076.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 6,2025-08-29 07:36:31
/data1/wenqianz/web-it-2004.edges,1,7,128991.0,1494.0,604057.0,,2872256.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 7,2025-08-29 07:38:44
/data1/wenqianz/web-it-2004.edges,1,8,129097.0,1435.0,553507.0,,2695368.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 8,2025-08-29 07:40:58
/data1/wenqianz/web-it-2004.edges,1,9,128323.0,1343.0,502794.0,,2514304.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 9,2025-08-29 07:43:13
/data1/wenqianz/web-it-2004.edges,1,10,129177.0,1313.0,447081.0,,2310936.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 10,2025-08-29 07:45:27
/data1/wenqianz/web-it-2004.edges,1,11,127083.0,1221.0,379715.0,,2064320.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 11,2025-08-29 07:47:41
/data1/wenqianz/web-it-2004.edges,1,12,126103.0,1131.0,339235.0,,1916376.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 12,2025-08-29 07:49:54
/data1/wenqianz/web-it-2004.edges,1,13,129156.0,1052.0,298359.0,,1761044.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 13,2025-08-29 07:52:05
/data1/wenqianz/web-it-2004.edges,1,14,127384.0,1026.0,256629.0,,1603412.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 14,2025-08-29 07:54:19
/data1/wenqianz/web-it-2004.edges,1,15,128260.0,916.0,212866.0,,1448452.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 15,2025-08-29 07:56:31
/data1/wenqianz/web-it-2004.edges,1,16,129424.0,814.0,165635.0,,1277788.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 16,2025-08-29 07:58:45
/data1/wenqianz/web-it-2004.edges,1,17,126157.0,742.0,119832.0,,1104472.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 17,2025-08-29 08:00:59
/data1/wenqianz/web-it-2004.edges,1,18,147933.0,685.0,104294.0,,1050024.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 18,2025-08-29 09:18:29
/data1/wenqianz/web-it-2004.edges,1,19,127325.0,654.0,94193.0,,1014072.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 19,2025-08-29 09:21:02
/data1/wenqianz/web-it-2004.edges,1,20,136836.0,633.0,88471.0,,993628.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 20,2025-08-29 09:23:13
/data1/wenqianz/web-it-2004.edges,1,21,151068.0,644.0,84494.0,,979064.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 21,2025-08-29 09:25:35
/data1/wenqianz/web-it-2004.edges,1,22,152008.0,614.0,81637.0,,968036.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 22,2025-08-29 09:28:10
/data1/wenqianz/web-it-2004.edges,1,23,123625.0,615.0,80082.0,,960888.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 23,2025-08-29 09:30:47
/data1/wenqianz/web-it-2004.edges,1,24,124080.0,613.0,78784.0,,954876.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 24,2025-08-29 09:32:55
/data1/wenqianz/web-it-2004.edges,1,25,122747.0,585.0,77622.0,,948024.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 25,2025-08-29 09:35:03
/data1/wenqianz/web-it-2004.edges,1,26,143796.0,596.0,76609.0,,943380.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 26,2025-08-29 09:37:11
/data1/wenqianz/web-it-2004.edges,1,27,132107.0,616.0,75603.0,,939064.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 27,2025-08-29 09:39:39
/data1/wenqianz/web-it-2004.edges,1,28,127878.0,605.0,74616.0,,934504.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 28,2025-08-29 09:41:55
/data1/wenqianz/web-it-2004.edges,1,29,152070.0,589.0,73643.0,,930416.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 29,2025-08-29 09:44:08
/data1/wenqianz/web-it-2004.edges,1,30,151734.0,600.0,72679.0,,926436.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 1 30,2025-08-29 09:46:45
/data1/wenqianz/web-it-2004.edges,2,4,139195.0,103973.0,757860.0,,15537776.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 4,2025-08-29 09:49:21
/data1/wenqianz/web-it-2004.edges,2,5,123513.0,103812.0,705801.0,,15021992.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 5,2025-08-29 09:53:29
/data1/wenqianz/web-it-2004.edges,2,6,124756.0,103987.0,654593.0,,14518412.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 6,2025-08-29 09:57:21
/data1/wenqianz/web-it-2004.edges,2,7,123247.0,104168.0,604057.0,,14046476.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 7,2025-08-29 10:01:15
/data1/wenqianz/web-it-2004.edges,2,8,129037.0,103770.0,553507.0,,13508756.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 8,2025-08-29 10:05:07
/data1/wenqianz/web-it-2004.edges,2,9,125458.0,104109.0,502794.0,,13034092.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 9,2025-08-29 10:09:04
/data1/wenqianz/web-it-2004.edges,2,10,150116.0,138727.0,447081.0,,11960368.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 10,2025-08-29 10:12:58
/data1/wenqianz/web-it-2004.edges,2,11,141275.0,328792.0,379715.0,,11237260.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 11,2025-08-29 10:17:52
/data1/wenqianz/web-it-2004.edges,2,12,126368.0,387481.0,339235.0,,10566116.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 12,2025-08-29 10:25:46
/data1/wenqianz/web-it-2004.edges,2,13,128667.0,273363.0,298359.0,,10272084.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 13,2025-08-29 10:34:25
/data1/wenqianz/web-it-2004.edges,2,14,142234.0,291249.0,256629.0,,9948172.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 14,2025-08-29 10:41:11
/data1/wenqianz/web-it-2004.edges,2,15,123825.0,299377.0,212866.0,,9284632.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 15,2025-08-29 10:48:29
/data1/wenqianz/web-it-2004.edges,2,16,129543.0,307439.0,165635.0,,9163748.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 16,2025-08-29 10:55:37
/data1/wenqianz/web-it-2004.edges,2,17,125941.0,251300.0,119832.0,,7955348.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 17,2025-08-29 11:02:58
/data1/wenqianz/web-it-2004.edges,2,18,122965.0,251609.0,104294.0,,8286580.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 18,2025-08-29 11:09:19
/data1/wenqianz/web-it-2004.edges,2,19,150039.0,326474.0,94193.0,,8325032.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 19,2025-08-29 11:15:38
/data1/wenqianz/web-it-2004.edges,2,20,130418.0,338405.0,88471.0,,8854412.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 20,2025-08-29 11:23:39
/data1/wenqianz/web-it-2004.edges,2,21,129072.0,210394.0,84494.0,,7328520.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 21,2025-08-29 11:31:31
/data1/wenqianz/web-it-2004.edges,2,22,122902.0,429091.0,81637.0,,9627156.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 22,2025-08-29 11:37:15
/data1/wenqianz/web-it-2004.edges,2,23,127880.0,358703.0,80082.0,,7721400.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 23,2025-08-29 11:46:31
/data1/wenqianz/web-it-2004.edges,2,24,123051.0,431645.0,78784.0,,7445276.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 24,2025-08-29 11:54:42
/data1/wenqianz/web-it-2004.edges,2,25,132751.0,290435.0,77622.0,,8237464.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 25,2025-08-29 12:04:00
/data1/wenqianz/web-it-2004.edges,2,26,122913.0,385045.0,76609.0,,8925136.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 26,2025-08-29 12:11:08
/data1/wenqianz/web-it-2004.edges,2,27,152083.0,360848.0,75603.0,,7515656.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 27,2025-08-29 12:19:40
/data1/wenqianz/web-it-2004.edges,2,28,128310.0,366329.0,74616.0,,7732888.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 28,2025-08-29 12:28:17
/data1/wenqianz/web-it-2004.edges,2,29,140877.0,309095.0,73643.0,,8534640.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 29,2025-08-29 12:36:36
/data1/wenqianz/web-it-2004.edges,2,30,129943.0,,72679.0,,9036996.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 2 30,2025-08-29 12:44:11
/data1/wenqianz/web-it-2004.edges,3,4,139805.0,,757860.0,30012.1,521855124.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 4,2025-08-29 12:53:54
/data1/wenqianz/web-it-2004.edges,3,5,139683.0,,705801.0,29505.2,520134980.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 5,2025-08-29 13:47:37
/data1/wenqianz/web-it-2004.edges,3,6,126581.0,,654593.0,29813.6,521562520.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 6,2025-08-29 16:34:04
/data1/wenqianz/web-it-2004.edges,3,7,122717.0,,604057.0,29816.0,446609616.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 7,2025-08-29 19:31:32
/data1/wenqianz/web-it-2004.edges,3,8,129986.0,,553507.0,29217.9,500342032.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 8,2025-08-29 22:14:36
/data1/wenqianz/web-it-2004.edges,3,9,146695.0,,502794.0,30261.0,483841296.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 9,2025-08-30 01:12:54
/data1/wenqianz/web-it-2004.edges,3,10,123788.0,,447081.0,29433.5,486807468.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 10,2025-08-30 04:09:31
/data1/wenqianz/web-it-2004.edges,3,11,132191.0,,379715.0,29814.7,461569696.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 11,2025-08-30 07:02:10
/data1/wenqianz/web-it-2004.edges,3,12,127681.0,,339235.0,29829.8,455003056.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 12,2025-08-30 09:49:41
/data1/wenqianz/web-it-2004.edges,3,13,122766.0,,298359.0,29232.1,433557632.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 13,2025-08-30 12:36:56
/data1/wenqianz/web-it-2004.edges,3,14,138521.0,,256629.0,28940.0,512628296.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 14,2025-08-30 15:33:34
/data1/wenqianz/web-it-2004.edges,3,15,124232.0,,212866.0,29227.9,46344952.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 15,2025-08-31 01:47:10
/data1/wenqianz/web-it-2004.edges,3,16,122742.0,,165635.0,28498.0,45796912.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 16,2025-08-31 01:49:54
/data1/wenqianz/web-it-2004.edges,3,17,144801.0,,119832.0,28808.8,,,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 17,2025-08-31 01:57:54
/data1/wenqianz/web-it-2004.edges,3,18,,,,,,,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 18,2025-08-29 08:03:59
/data1/wenqianz/web-it-2004.edges,3,19,,,,,,,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 19,2025-08-29 08:03:59
/data1/wenqianz/web-it-2004.edges,3,20,,,,,,,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 20,2025-08-29 08:03:59
/data1/wenqianz/web-it-2004.edges,3,21,,,,,,,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 21,2025-08-29 08:03:59
/data1/wenqianz/web-it-2004.edges,3,22,,,,,,,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 22,2025-08-29 08:03:59
/data1/wenqianz/web-it-2004.edges,3,23,,,,,,,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 23,2025-08-29 08:03:59
/data1/wenqianz/web-it-2004.edges,3,24,,,,,,,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 24,2025-08-29 08:03:59
/data1/wenqianz/web-it-2004.edges,3,25,,,,,,,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 25,2025-08-29 08:03:59
/data1/wenqianz/web-it-2004.edges,3,26,,,,,,,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 26,2025-08-29 08:03:59
/data1/wenqianz/web-it-2004.edges,3,27,,,,,,,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 27,2025-08-29 08:03:59
/data1/wenqianz/web-it-2004.edges,3,28,,,,,,,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 28,2025-08-29 08:03:59
/data1/wenqianz/web-it-2004.edges,3,29,,,,,,,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 29,2025-08-29 08:03:59
/data1/wenqianz/web-it-2004.edges,3,30,,,,,,,./build/bin/degeneracy_cliques /data1/wenqianz/web-it-2004.edges 3 30,2025-08-29 08:03:59
