graph,r,s,algo,status,wall_ms,total_ms,step4_ms,peel_ms,hier_ms,mem_kB
com-lj,10,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,11,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,11,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,11,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,12,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,12,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,12,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,13,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,13,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,13,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,14,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,14,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,14,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,15,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,15,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,15,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,16,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,16,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,16,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,17,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,17,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,17,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,18,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,18,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,18,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,19,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,19,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,19,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,20,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,20,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,20,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,21,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,21,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,21,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,22,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,21,169,RegNDC,OOM,,,,,,
com-lj,20,169,RegNDC,OOM,,,,,,
com-lj,19,169,RegNDC,OOM,,,,,,
com-lj,18,169,RegNDC,OOM,,,,,,
com-lj,17,169,RegNDC,OOM,,,,,,
com-lj,16,169,RegNDC,OOM,,,,,,
com-lj,15,169,RegNDC,OOM,,,,,,
com-lj,14,169,RegNDC,OOM,,,,,,
com-lj,13,169,RegNDC,OOM,,,,,,
com-lj,12,169,RegNDC,OOM,,,,,,
com-lj,11,169,RegNDC,OOM,,,,,,
com-lj,10,169,RegNDC,OOM,,,,,,
com-lj,9,169,RegNDC,OOM,,,,,,
com-lj,8,169,RegNDC,OOM,,,,,,
com-lj,7,169,RegNDC,OOM,,,,,,
com-lj,155,168,RegNDC,TIMEOUT,,,,,,
com-lj,6,169,RegNDC,TIMEOUT,,,,,,
com-lj,5,169,RegNDC,TIMEOUT,,,,,,
com-lj,4,169,RegNDC,TIMEOUT,,,,,,
com-lj,3,169,RegNDC,TIMEOUT,,,,,,
com-lj,167,168,RegNDC,TIMEOUT,,,,,,
com-lj,166,168,RegNDC,TIMEOUT,,,,,,
com-lj,165,168,RegNDC,TIMEOUT,,,,,,
com-lj,164,168,RegNDC,TIMEOUT,,,,,,
com-lj,163,168,RegNDC,TIMEOUT,,,,,,
com-lj,162,168,RegNDC,TIMEOUT,,,,,,
com-lj,161,168,RegNDC,TIMEOUT,,,,,,
com-lj,160,168,RegNDC,TIMEOUT,,,,,,
com-lj,159,168,RegNDC,TIMEOUT,,,,,,
com-lj,158,168,RegNDC,TIMEOUT,,,,,,
com-lj,157,168,RegNDC,TIMEOUT,,,,,,
com-lj,156,168,RegNDC,TIMEOUT,,,,,,
com-lj,22,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,22,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,23,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,23,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,23,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,24,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,24,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,24,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,25,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,25,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,25,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,26,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,26,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,26,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,27,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,27,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,27,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,28,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,28,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,28,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,29,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,29,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,29,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,30,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,30,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,30,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,31,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,31,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,31,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,32,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,32,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,32,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,33,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,33,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,33,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,34,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,34,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,34,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,35,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,35,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,35,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,36,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,36,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,36,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,37,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,37,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,37,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,38,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,38,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,38,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,39,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,39,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,39,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,40,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,40,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,40,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,41,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,41,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,41,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,42,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,42,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,42,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,43,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,43,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,43,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,44,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,44,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,44,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,45,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,45,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,45,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,46,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,46,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,46,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,47,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,47,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,47,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,48,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,48,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,48,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,49,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,49,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,49,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,50,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,50,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,50,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,51,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,51,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,51,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,52,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,52,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,52,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,53,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,53,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,53,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,54,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,53,169,RegNDC,OOM,,,,,,
com-lj,52,169,RegNDC,OOM,,,,,,
com-lj,51,169,RegNDC,OOM,,,,,,
com-lj,50,169,RegNDC,OOM,,,,,,
com-lj,49,169,RegNDC,OOM,,,,,,
com-lj,48,169,RegNDC,OOM,,,,,,
com-lj,47,169,RegNDC,OOM,,,,,,
com-lj,46,169,RegNDC,OOM,,,,,,
com-lj,45,169,RegNDC,OOM,,,,,,
com-lj,44,169,RegNDC,OOM,,,,,,
com-lj,43,169,RegNDC,OOM,,,,,,
com-lj,42,169,RegNDC,OOM,,,,,,
com-lj,41,169,RegNDC,OOM,,,,,,
com-lj,40,169,RegNDC,OOM,,,,,,
com-lj,25,169,RegNDC,TIMEOUT,,,,,,
com-lj,24,169,RegNDC,TIMEOUT,,,,,,
com-lj,23,169,RegNDC,TIMEOUT,,,,,,
com-lj,22,169,RegNDC,TIMEOUT,,,,,,
com-lj,39,169,RegNDC,TIMEOUT,,,,,,
com-lj,38,169,RegNDC,TIMEOUT,,,,,,
com-lj,37,169,RegNDC,TIMEOUT,,,,,,
com-lj,36,169,RegNDC,TIMEOUT,,,,,,
com-lj,35,169,RegNDC,TIMEOUT,,,,,,
com-lj,34,169,RegNDC,TIMEOUT,,,,,,
com-lj,33,169,RegNDC,TIMEOUT,,,,,,
com-lj,32,169,RegNDC,TIMEOUT,,,,,,
com-lj,31,169,RegNDC,TIMEOUT,,,,,,
com-lj,30,169,RegNDC,TIMEOUT,,,,,,
com-lj,29,169,RegNDC,TIMEOUT,,,,,,
com-lj,28,169,RegNDC,TIMEOUT,,,,,,
com-lj,27,169,RegNDC,TIMEOUT,,,,,,
com-lj,26,169,RegNDC,TIMEOUT,,,,,,
com-lj,54,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,54,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,55,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,55,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,55,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,56,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,56,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,56,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,57,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,57,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,57,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,58,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,58,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,58,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,59,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,59,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,59,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,60,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,60,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,60,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,61,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,61,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,61,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,62,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,62,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,62,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,63,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,63,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,63,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,64,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,64,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,64,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,65,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,65,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,65,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,66,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,66,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,66,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,67,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,67,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,67,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,68,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,68,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,68,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,69,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,69,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,69,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,70,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,70,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,70,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,71,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,71,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,71,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,72,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,72,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,72,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,73,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,73,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,73,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,74,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,74,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,74,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,75,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,75,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,75,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,76,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,76,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,76,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,77,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,77,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,77,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,78,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,78,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,78,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,79,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,79,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,79,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,80,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,80,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,80,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,81,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,81,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,81,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,82,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,82,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,82,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,83,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,83,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,83,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,84,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,84,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,84,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,85,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,85,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,85,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,86,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,85,169,RegNDC,OOM,,,,,,
com-lj,84,169,RegNDC,OOM,,,,,,
com-lj,83,169,RegNDC,OOM,,,,,,
com-lj,82,169,RegNDC,OOM,,,,,,
com-lj,81,169,RegNDC,OOM,,,,,,
com-lj,80,169,RegNDC,OOM,,,,,,
com-lj,79,169,RegNDC,OOM,,,,,,
com-lj,78,169,RegNDC,OOM,,,,,,
com-lj,77,169,RegNDC,OOM,,,,,,
com-lj,76,169,RegNDC,OOM,,,,,,
com-lj,75,169,RegNDC,OOM,,,,,,
com-lj,74,169,RegNDC,OOM,,,,,,
com-lj,73,169,RegNDC,OOM,,,,,,
com-lj,72,169,RegNDC,OOM,,,,,,
com-lj,63,169,RegNDC,TIMEOUT,,,,,,
com-lj,62,169,RegNDC,TIMEOUT,,,,,,
com-lj,61,169,RegNDC,TIMEOUT,,,,,,
com-lj,60,169,RegNDC,TIMEOUT,,,,,,
com-lj,59,169,RegNDC,TIMEOUT,,,,,,
com-lj,58,169,RegNDC,TIMEOUT,,,,,,
com-lj,57,169,RegNDC,TIMEOUT,,,,,,
com-lj,56,169,RegNDC,TIMEOUT,,,,,,
com-lj,55,169,RegNDC,TIMEOUT,,,,,,
com-lj,54,169,RegNDC,TIMEOUT,,,,,,
com-lj,71,169,RegNDC,TIMEOUT,,,,,,
com-lj,70,169,RegNDC,TIMEOUT,,,,,,
com-lj,69,169,RegNDC,TIMEOUT,,,,,,
com-lj,68,169,RegNDC,TIMEOUT,,,,,,
com-lj,67,169,RegNDC,TIMEOUT,,,,,,
com-lj,66,169,RegNDC,TIMEOUT,,,,,,
com-lj,65,169,RegNDC,TIMEOUT,,,,,,
com-lj,64,169,RegNDC,TIMEOUT,,,,,,
com-lj,86,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,86,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,87,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,87,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,87,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,88,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,88,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,88,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,89,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,89,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,89,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,90,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,90,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,90,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,91,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,91,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,91,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,92,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,92,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,92,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,93,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,93,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,93,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,94,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,94,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,94,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,95,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,95,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,95,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,96,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,96,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,96,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,97,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,97,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,97,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,98,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,98,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,98,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,99,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,99,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,99,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,100,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,100,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,100,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,101,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,101,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,101,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,102,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,102,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,102,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,103,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,103,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,103,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,104,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,104,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,104,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,105,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,105,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,105,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,106,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,106,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,106,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,107,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,107,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,107,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,108,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,108,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,108,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,109,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,109,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,109,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,110,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,110,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,110,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,111,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,111,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,111,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,112,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,112,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,112,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,113,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,113,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,113,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,114,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,114,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,114,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,115,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,115,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,115,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,116,169,REF,SKIP_TIMEOUT,,,,,,
